log_count_total_connect,log_cs_byte,log_transmit_speed_BPS,log_count_connect_IP,log_avg_count_connect,log_time_taken,log_time_interval_mean,log_time_interval_var,log_ratio_trans_receive
0.8395,0.4718,0.3238,0.9096,0.5083,0.6902,0.1989,0.3052,0.5194
0.7624,0.3158,0.2648,0.7744,0.4778,0.6245,0.0501,0.0088,0.2563
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.174,0.2694,0.6351
0.8415,0.4637,0.3521,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8912,0.3158,0.2648,0.9306,0.5083,0.6902,0.1989,0.3114,0.47
0.8395,0.4718,0.3238,0.9096,0.5083,0.6902,0.1989,0.3114,0.5194
0.7624,0.3158,0.2648,0.7744,0.4778,0.6245,0.0501,0.0088,0.2563
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.174,0.2694,0.6351
0.8415,0.4637,0.3521,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8635,0.4912,0.3712,0.9389,0.5821,0.6547,0.2018,0.3054,0.4693
0.7392,0.1587,0.0892,0.8015,0.4968,0.1134,0.0756,0.0823,0.2185
0.9118,0.7665,0.4517,0.9778,0.6325,0.7899,0.2345,0.3187,0.6123
0.8875,0.3923,0.2489,0.8547,0.5216,0.4987,0.1839,0.2609,0.3811
0.7563,0.0866,0.0696,0.7624,0.4813,0.0811,0.0512,0.0769,0.1536
0.9778,0.8665,0.8251,0.984,0.702,0.9099,0.3673,0.4751,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.2018,0.3054,0.4878
0.7235,0.1194,0.0769,0.7563,0.4778,0.0811,0.0512,0.0769,0.1536
0.9401,0.6351,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8914,0.5829,0.3712,0.8895,0.5083,0.6902,0.174,0.2611,0.47
0.7899,0.2345,0.1456,0.7744,0.4968,0.1134,0.0756,0.0823,0.2185
0.9195,0.4912,0.3712,0.9389,0.5821,0.6547,0.2018,0.3054,0.4693
0.8374,0.3158,0.2648,0.8015,0.4968,0.4987,0.1839,0.2609,0.3811
0.7744,0.1587,0.0892,0.7624,0.4813,0.0811,0.0512,0.0769,0.1536
0.984,0.8665,0.8251,0.9778,0.702,0.9099,0.3673,0.4751,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.2018,0.3054,0.4878
0.7563,0.0866,0.0769,0.7624,0.4813,0.4987,0.1839,0.2609,0.3811
0.9401,0.6351,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8914,0.5829,0.3712,0.8895,0.5083,0.6902,0.174,0.2611,0.47
0.8374,0.3158,0.2648,0.8015,0.4968,0.4987,0.1839,0.2609,0.3811
0.8931,0.4756,0.3827,0.9639,0.5881,0.7523,0.2134,0.3487,0.6093
0.7369,0.1582,0.1215,0.8478,0.4912,0.0936,0.0856,0.0452,0.2876
0.9118,0.6351,0.4912,0.984,0.6747,0.8665,0.2316,0.3827,0.5983
0.8547,0.3827,0.2876,0.8951,0.5236,0.4317,0.1672,0.297,0.4183
0.7654,0.0866,0.0966,0.8235,0.44008800635,0.1224,0.0543,0.0796,0.1836
0.9778,0.8665,0.8251,0.9404,0.6369,0.9099,0.2714,0.4584,0.6351
0.8191,0.4424,0.3399,0.879,0.5065,0.6799,0.1989,0.3114,0.4878
0.7235,0.1111,0.0696,0.7563,0.44008800635,0.0811,0.0201,0.0129,0.1536
0.9404,0.702,0.5504,0.9306,0.5811,0.7686,0.2694,0.4742,0.5488
0.8931,0.5829,0.4668,0.9172,0.5504,0.6245,0.1989,0.3114,0.47
0.7744,0.2648,0.2648,0.8895,0.4912,0.0936,0.0543,0.0796,0.2876
0.9118,0.6351,0.4912,0.984,0.6747,0.8665,0.2316,0.3827,0.5983
0.8547,0.3827,0.2876,0.8951,0.5236,0.4317,0.1672,0.297,0.4183
0.7654,0.0866,0.0966,0.8235,0.44008800635,0.1224,0.0543,0.0796,0.1836
0.9778,0.8665,0.8251,0.9404,0.6369,0.9099,0.2714,0.3827,0.6351
0.8191,0.4424,0.3399,0.879,0.5065,0.6799,0.1989,0.3114,0.4878
0.7235,0.1111,0.0696,0.7563,0.44008800635,0.0811,0.0543,0.0796,0.1836
0.8931,0.5829,0.4668,0.9172,0.5065,0.6799,0.1989,0.3114,0.4878
0.7744,0.2648,0.2648,0.8895,0.44008800635,0.1224,0.0543,0.0796,0.2876
0.9118,0.6351,0.4912,0.984,0.6747,0.8665,0.2316,0.3827,0.5983
0.8547,0.4691,0.3522,0.9215,0.5789,0.7154,0.2112,0.3056,0.4923
0.7892,0.1856,0.1234,0.7654,0.4987,0.0987,0.0892,0.1543,0.2345
0.9123,0.7654,0.4892,0.984,0.6213,0.6892,0.2054,0.2987,0.6123
0.8234,0.3456,0.2112,0.8901,0.5321,0.1789,0.0765,0.1423,0.3876
0.7345,0.0987,0.0765,0.7235,0.4567,0.0770321132215,0.0321,0.0892,0.1678
0.889,0.5432,0.3876,0.9671,0.5912,0.7686,0.2234,0.3211,0.5432
0.9456,0.8665,0.5829,0.984,0.6378,0.9099,0.2512,0.4742,0.6351
0.7012,0.2987,0.182,0.7563,0.4778,0.0811,0.0498,0.091,0.1536
0.68734109737,0.1234,0.0696,0.7235,0.4633,0.0770321132215,0.0289,0.0765,0.14595471052999998
0.8012,0.4123,0.2512,0.8901,0.5104,0.1234,0.0679,0.1224,0.3211
0.9778,0.8665,0.5829,0.984,0.6378,0.9099,0.2512,0.4742,0.6351
0.8345,0.3987,0.2345,0.8895,0.5123,0.1789,0.0765,0.1423,0.3876
0.7654,0.2112,0.1234,0.7563,0.4633,0.0987,0.0498,0.091,0.1678
0.8901,0.5432,0.3876,0.9671,0.5912,0.7686,0.2234,0.3211,0.5432
0.9215,0.7654,0.4892,0.984,0.6213,0.6892,0.2054,0.2987,0.6123
0.7892,0.1856,0.1234,0.7654,0.4987,0.0987,0.0498,0.091,0.1678
0.8547,0.4691,0.3522,0.9215,0.5789,0.7154,0.2112,0.3056,0.4923
0.8012,0.3456,0.2112,0.8901,0.5104,0.1234,0.0679,0.1224,0.3211
0.9456,0.8665,0.5829,0.984,0.6378,0.9099,0.2512,0.4742,0.6351
0.7345,0.2987,0.182,0.7563,0.4633,0.0811,0.0498,0.091,0.1678
0.8417,0.4563,0.3492,0.9218,0.5623,0.6878,0.2015,0.3089,0.4782
0.7386,0.1892,0.0815,0.7654,0.4912,0.0932,0.0489,0.0763,0.2854
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.1993,0.3211,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0076,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9472,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.891,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.9778,0.6351,0.8251,0.984,0.6989,0.9099,0.1993,0.3211,0.6351
0.7624,0.1892,0.0815,0.7563,0.4633,0.0932,0.0489,0.0763,0.2854
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.9218,0.5829,0.4668,0.9218,0.5623,0.6878,0.2015,0.3089,0.4782
0.7386,0.1892,0.0815,0.7654,0.4912,0.0932,0.0489,0.0763,0.2854
0.8417,0.4563,0.3492,0.8191,0.5504,0.6878,0.2015,0.3089,0.4782
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.1993,0.3211,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0076,0.0696,0.7563,0.4633,0.0811,0.0489,0.0763,0.2854
0.9472,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.891,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.8417,0.4563,0.3492,0.8191,0.5504,0.6878,0.2015,0.3089,0.4782
0.7386,0.1892,0.0815,0.7654,0.4912,0.0932,0.0489,0.0763,0.2854
0.8512,0.4673,0.3592,0.9387,0.5872,0.7128,0.2165,0.3341,0.5219
0.7789,0.1887,0.1234,0.7654,0.4912,0.0956,0.0832,0.0912,0.2789
0.9215,0.8665,0.8251,0.984,0.6357,0.8111,0.2317,0.3593,0.6351
0.8843,0.5829,0.4668,0.9671,0.5456,0.6902,0.1989,0.3114,0.47
0.7356,0.0088,0.0696,0.7563,0.4778,0.0811,0.0501,0.0088,0.1536
0.9778,0.5829,0.4668,0.975,0.5504,0.7686,0.2694,0.4742,0.5488
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.9023,0.6351,0.6351,0.984,0.5872,0.9099,0.2317,0.3593,0.6351
0.7624,0.3158,0.2648,0.7744,0.4778,0.6245,0.0832,0.0912,0.2789
0.8914,0.5219,0.3592,0.9387,0.5872,0.7128,0.2165,0.3341,0.5219
0.9432,0.789,0.6709,0.984,0.5989,0.8111,0.2317,0.3593,0.6351
0.8345,0.4718,0.3238,0.9306,0.5083,0.6902,0.1989,0.3114,0.47
0.7987,0.1887,0.1234,0.7654,0.4912,0.0956,0.0501,0.0088,0.2789
0.9671,0.8665,0.8251,0.975,0.5504,0.7686,0.2694,0.4742,0.5488
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3341,0.4878
0.9215,0.6351,0.6351,0.984,0.5872,0.9099,0.2317,0.3593,0.6351
0.8843,0.5829,0.4668,0.9387,0.5872,0.7128,0.2165,0.3341,0.5219
0.7356,0.3158,0.2648,0.7744,0.4778,0.6245,0.0832,0.0912,0.2789
0.9023,0.5219,0.3592,0.9387,0.5872,0.7128,0.2165,0.3341,0.5219
0.8512,0.4673,0.3592,0.9387,0.5872,0.7128,0.2165,0.3341,0.5219
0.8547,0.4683,0.3521,0.9315,0.5872,0.7153,0.2115,0.3456,0.5234
0.7892,0.2345,0.1234,0.7654,0.4987,0.0987,0.0876,0.1234,0.2567
0.9123,0.8678,0.8251,0.984,0.621,0.8123,0.2543,0.4789,0.6351
0.8012,0.3567,0.289,0.8895,0.521,0.4567,0.189,0.3123,0.47
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.021,0.0087,0.1536
0.9778,0.8665,0.8251,0.984,0.7371448123200001,0.9099,0.3211,0.6709,0.6351
0.8345,0.4987,0.3456,0.8901,0.5432,0.6799,0.2012,0.3345,0.4878
0.7654,0.2123,0.1345,0.7654,0.4987,0.1234,0.0987,0.1234,0.2567
0.9123,0.5829,0.4668,0.984,0.621,0.7686,0.2694,0.4742,0.5488
0.8012,0.3158,0.2648,0.8895,0.4778,0.6245,0.1989,0.3114,0.47
0.9778,0.7777,0.7777,0.984,0.7371448123200001,0.8123,0.2543,0.4789,0.6351
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.021,0.0087,0.1536
0.8547,0.4683,0.3521,0.9315,0.5872,0.7153,0.2115,0.3456,0.5234
0.9123,0.8678,0.8251,0.984,0.621,0.9099,0.3211,0.6709,0.6351
0.8345,0.4987,0.3456,0.8901,0.5432,0.6799,0.2012,0.3345,0.4878
0.7654,0.2123,0.1345,0.7654,0.4987,0.6245,0.1989,0.3114,0.47
0.9778,0.7777,0.7777,0.984,0.7371448123200001,0.8123,0.2543,0.4789,0.6351
0.8012,0.3158,0.2648,0.8895,0.4778,0.4567,0.0987,0.1234,0.2567
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.021,0.0087,0.1536
0.8547,0.4683,0.3521,0.9315,0.5872,0.7153,0.2115,0.3456,0.5234
0.8657,0.4913,0.3825,0.9221,0.5883,0.7632,0.2045,0.3332,0.4119
0.8913,0.6785,0.4687,0.9778,0.6231,0.5399,0.1872,0.294,0.5583
0.7869,0.2442,0.1234,0.7563,0.4837,0.1111,0.0498,0.0821,0.1653
0.9172,0.5829,0.3399,0.9671,0.5504,0.6799,0.1989,0.3114,0.4878
0.8325,0.3914,0.2648,0.8895,0.4778,0.3866,0.1357,0.2714,0.3914
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.3114,0.9821,0.6351
0.7235,0.1536,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.8913,0.7412,0.4913,0.9778,0.6231,0.5998,0.2045,0.3332,0.5077
0.68734109737,0.2118,0.1111,0.7563,0.4837,0.1457,0.0795,0.126,0.14595471052999998
0.9172,0.5829,0.3399,0.9671,0.5504,0.6799,0.1989,0.3114,0.4878
0.8657,0.4913,0.3825,0.9221,0.5883,0.7632,0.2045,0.3332,0.4119
0.7869,0.2442,0.1234,0.8895,0.4778,0.3866,0.1357,0.2714,0.3914
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.3114,0.9821,0.6351
0.8325,0.3914,0.2648,0.8895,0.4778,0.3866,0.1357,0.2714,0.3914
0.9172,0.5829,0.3399,0.9671,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.1536,0.0696,0.7563,0.4837,0.0811,0.0501,0.0821,0.1536
0.8913,0.7412,0.4913,0.9778,0.6231,0.5998,0.2045,0.3332,0.5077
0.68734109737,0.2118,0.1111,0.8895,0.4778,0.3866,0.1357,0.2714,0.3914
0.9172,0.5829,0.3399,0.9671,0.5504,0.6799,0.1989,0.3114,0.4878
0.8325,0.3914,0.2648,0.8895,0.4778,0.3866,0.1357,0.2714,0.3914
0.8571,0.4639,0.3524,0.9438,0.5822,0.7199,0.2156,0.3329,0.4983
0.7362,0.1883,0.0853,0.8921,0.4997,0.0961,0.0789,0.0351,0.2273
0.9778,0.8665,0.8251,0.984,0.6357,0.811,0.2013,0.3085,0.6351
0.7624,0.3158,0.2648,0.8895,0.4778,0.6245,0.1989,0.3114,0.47
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.9235,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7235,0.0001,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.891,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8571,0.4639,0.3524,0.9438,0.5822,0.7199,0.2156,0.3329,0.4983
0.7744,0.3915,0.2976,0.8744,0.5083,0.5829,0.174,0.3211,0.5194
0.9438,0.6351,0.8251,0.984,0.6357,0.811,0.2013,0.3085,0.6351
0.7624,0.3158,0.2648,0.8895,0.4778,0.6245,0.1989,0.3114,0.47
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.9235,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7362,0.1883,0.0853,0.8921,0.4997,0.0961,0.0789,0.0351,0.2273
0.891,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8571,0.4639,0.3524,0.9438,0.5822,0.7199,0.2156,0.3329,0.4983
0.7744,0.3915,0.2976,0.8744,0.5083,0.5829,0.174,0.3211,0.5194
0.9438,0.6351,0.8251,0.984,0.6357,0.811,0.2013,0.3085,0.6351
0.7624,0.3158,0.2648,0.8895,0.4778,0.6245,0.1989,0.3114,0.47
0.8531,0.4679,0.3523,0.9427,0.5872,0.7155,0.2115,0.3364,0.5219
0.7892,0.1234,0.0987,0.8123,0.6215,0.0954,0.0489,0.0765,0.2345
0.9111,0.789,0.5432,0.9765,0.5345,0.6678,0.2012,0.3098,0.6543
0.8321,0.5567,0.3987,0.889,0.5123,0.5432,0.189,0.2714,0.4789
0.7235,0.0678,0.0789,0.7567,0.489,0.1234,0.0345,0.0567,0.1567
0.891,0.6234,0.4567,0.9456,0.5678,0.789,0.2345,0.3678,0.589
0.9778,0.8665,0.8251,0.984,0.5432,0.9099,0.3123,0.489,0.6351
0.7654,0.3456,0.2123,0.7543,0.5098,0.2345,0.089,0.1234,0.2789
0.68734109737,0.1123,0.0789,0.7184889857249999,0.4987,0.1567,0.0456,0.0678,0.14595471052999998
0.8191,0.4424,0.3399,0.81,0.5555,0.6799,0.2,0.3111,0.4878
0.9456,0.789,0.5432,0.9678,0.5789,0.7123,0.1987,0.2987,0.6456
0.7987,0.389,0.2678,0.7789,0.5234,0.4567,0.1678,0.2567,0.3456
0.8321,0.5567,0.3987,0.889,0.5123,0.6045,0.1789,0.289,0.4678
0.9111,0.6234,0.4567,0.9456,0.5678,0.689,0.2123,0.3214,0.5987
0.8765,0.4987,0.3678,0.8543,0.5321,0.5678,0.1567,0.2432,0.4321
0.7235,0.0678,0.0789,0.7567,0.489,0.1234,0.0345,0.0567,0.1567
0.984,0.8665,0.8251,0.9765,0.5432,0.9099,0.3123,0.489,0.6351
0.8191,0.4424,0.3399,0.81,0.5555,0.6799,0.2,0.3111,0.4878
0.7654,0.389,0.2678,0.7789,0.5234,0.4567,0.1678,0.2432,0.3456
0.9456,0.789,0.5432,0.9678,0.5678,0.7123,0.2123,0.3214,0.5987
0.8547,0.4931,0.3625,0.9431,0.5873,0.7153,0.2123,0.3367,0.4982
0.7382,0.1587,0.0889,0.7769,0.4935,0.0921,0.0493,0.0878,0.1683
0.9778,0.8665,0.8251,0.984,0.563,0.8173,0.2058,0.3079,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0063,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9778,0.5829,0.4668,0.9671,0.5433,0.7686,0.2694,0.4742,0.5488
0.891,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7744,0.2718,0.1989,0.7624,0.5083,0.0902,0.0493,0.0878,0.1683
0.9431,0.6351,0.5488,0.984,0.563,0.7153,0.2058,0.3079,0.6351
0.8547,0.4931,0.3625,0.9431,0.5873,0.7153,0.2123,0.3367,0.4982
0.7382,0.1587,0.0889,0.7769,0.4935,0.0921,0.0493,0.0878,0.1683
0.9778,0.8665,0.8251,0.984,0.563,0.8173,0.2058,0.3079,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7744,0.2718,0.1989,0.7624,0.5083,0.0902,0.0493,0.0878,0.1683
0.891,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.9431,0.6351,0.5488,0.984,0.563,0.7153,0.2058,0.3079,0.6351
0.8547,0.4931,0.3625,0.9431,0.5873,0.7153,0.2123,0.3367,0.4982
0.7382,0.1587,0.0889,0.7769,0.4935,0.0921,0.0493,0.0878,0.1683
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.8765,0.4987,0.3821,0.9456,0.5872,0.7198,0.2154,0.3387,0.5213
0.7892,0.1567,0.1234,0.8123,0.4987,0.0954,0.0876,0.0123,0.2587
0.9123,0.6543,0.4567,0.9789,0.6213,0.8765,0.2543,0.4876,0.6668822963250001
0.8321,0.3213,0.2014,0.7654,0.5123,0.1234,0.0987,0.0156,0.3456
0.7234,0.0876,0.0987,0.7184889857249999,0.44008800635,0.0770321132215,0.0456,0.0089,0.14595471052999998
0.9567,0.7432,0.5123,0.9876,0.6321,0.9012,0.2876,0.5432,0.6668822963250001
0.8901,0.5213,0.3765,0.8654,0.5432,0.789,0.2345,0.4123,0.6668822963250001
0.7543,0.2134,0.1123,0.7184889857249999,0.4567,0.1432,0.0789,0.0098,0.2345
0.9213,0.6123,0.4789,0.9654,0.5678,0.8321,0.2654,0.4987,0.6668822963250001
0.8098,0.4012,0.2876,0.7432,0.5213,0.6987,0.2014,0.3654,0.5876
0.9876,0.8543,0.5678,0.9921,0.6123,0.9213,0.2987,0.5213,0.6668822963250001
0.7654,0.3567,0.1987,0.7184889857249999,0.4789,0.1123,0.0654,0.0089,0.2134
0.8321,0.4987,0.3321,0.789,0.5012,0.7567,0.2432,0.4789,0.6321
0.9456,0.7098,0.4654,0.9789,0.5921,0.8901,0.2789,0.5123,0.6668822963250001
0.7123,0.2654,0.1345,0.7184889857249999,0.4456,0.0876,0.0432,0.0078,0.1987
0.8765,0.5213,0.3543,0.8321,0.5321,0.7654,0.2345,0.4123,0.6668822963250001
0.9012,0.6321,0.4213,0.9567,0.5789,0.889,0.2654,0.4987,0.6668822963250001
0.7987,0.3876,0.1821,0.7184889857249999,0.4654,0.1234,0.0789,0.0089,0.2345
0.8123,0.4567,0.2789,0.7432,0.5123,0.7098,0.2213,0.4012,0.6543
0.9654,0.8213,0.5432,0.9876,0.5921,0.9123,0.2876,0.5213,0.6668822963250001
0.8547,0.4613,0.3529,0.9381,0.5832,0.7117,0.2145,0.3658,0.4917
0.7892,0.1875,0.1234,0.8015,0.5216,0.4998,0.1789,0.2394,0.2789
0.9215,0.6543,0.4897,0.9778,0.6321,0.6382,0.2054,0.3012,0.5792
0.7346,0.0892,0.0812,0.7654,0.4891,0.2345,0.0987,0.1465,0.1654
0.8852,0.3987,0.3111,0.9123,0.5647,0.5567,0.1823,0.2689,0.4321
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.3768,0.5123,0.6351
0.68734109737,0.2154,0.1587,0.7563,0.4778,0.1892,0.0831,0.1228,0.1536
0.7091,0.3456,0.2345,0.8895,0.5083,0.4123,0.1607,0.2456,0.3897
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.2,0.3357,0.4878
0.9412,0.5829,0.4668,0.9671,0.6989,0.7686,0.2356,0.3842,0.5488
0.8913,0.4012,0.3056,0.9099,0.5432,0.5874,0.1934,0.2967,0.4123
0.7744,0.2587,0.1889,0.7744,0.5083,0.3211,0.1145,0.1692,0.2711
0.8321,0.3678,0.2711,0.8547,0.5304,0.4792,0.1889,0.2836,0.3987
0.9054,0.5216,0.4098,0.9306,0.5744,0.6902,0.2184,0.3185,0.5194
0.7235,0.1189,0.0765,0.7235,0.4891,0.2087,0.0912,0.1389,0.1654
0.8665,0.4917,0.3668,0.8915,0.5462,0.5998,0.2074,0.3242,0.4321
0.9172,0.6543,0.4897,0.9778,0.6321,0.6382,0.2054,0.3357,0.5792
0.7563,0.3158,0.2648,0.7563,0.4778,0.4998,0.1889,0.2836,0.3897
0.8015,0.3987,0.3111,0.8895,0.5432,0.5874,0.1934,0.2967,0.4123
0.984,0.8665,0.8251,0.984,0.6989,0.9099,0.3768,0.5123,0.6351
0.8547,0.4673,0.3592,0.9312,0.5821,0.7155,0.2054,0.3067,0.4983
0.7892,0.1854,0.0896,0.7623,0.4923,0.0988,0.0512,0.0785,0.2165
0.9113,0.8665,0.8251,0.984,0.6274,0.8133,0.2117,0.3539,0.6351
0.8314,0.3158,0.2648,0.8895,0.5571,0.6245,0.1989,0.3114,0.47
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9778,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.891,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7563,0.182,0.0896,0.7563,0.4923,0.0988,0.0512,0.0785,0.2165
0.8191,0.4673,0.3592,0.9312,0.5821,0.7155,0.2054,0.3067,0.4983
0.9445,0.6351,0.5488,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8713,0.3158,0.2648,0.8895,0.5571,0.6245,0.1989,0.3114,0.47
0.7903,0.2531,0.1854,0.7623,0.4923,0.1187,0.0512,0.0785,0.1865
0.9234,0.8665,0.8251,0.984,0.6274,0.8133,0.2117,0.3539,0.6351
0.8456,0.4424,0.3399,0.8895,0.5571,0.6245,0.1989,0.3114,0.4878
0.7623,0.0,0.0696,0.7563,0.4923,0.0988,0.0512,0.0785,0.2165
0.9012,0.5829,0.4668,0.9172,0.5504,0.6799,0.2054,0.3067,0.4878
0.8191,0.4673,0.3592,0.9312,0.5821,0.7155,0.2054,0.3067,0.4983
0.7892,0.1854,0.0896,0.7623,0.4923,0.0988,0.0512,0.0785,0.2165
0.9778,0.8665,0.8251,0.984,0.6274,0.8133,0.2117,0.3539,0.6351
0.8314,0.3158,0.2648,0.8895,0.5571,0.6245,0.1989,0.3114,0.47
0.8547,0.4631,0.3529,0.9512,0.5873,0.7198,0.2064,0.3084,0.4932
0.7563,0.1536,0.0696,0.8895,0.4778,0.0811,0.0501,0.0088,0.3158
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.174,0.3211,0.5488
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9029,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5194
0.8913,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8354,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.3158
0.9778,0.6351,0.8251,0.984,0.6989,0.9099,0.174,0.3211,0.5488
0.7624,0.4718,0.3238,0.7744,0.5083,0.6902,0.174,0.3211,0.5194
0.8547,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5194
0.919,0.8665,0.8251,0.9778,0.5873,0.6799,0.1989,0.3114,0.4878
0.7563,0.1536,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.8913,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8354,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.3158
0.9778,0.6351,0.8251,0.984,0.6989,0.9099,0.174,0.3211,0.5488
0.7624,0.4718,0.3238,0.7744,0.5083,0.6902,0.174,0.3211,0.5194
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.9512,0.5829,0.4668,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8913,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8531,0.4679,0.3524,0.9315,0.5812,0.7112,0.2068,0.3048,0.4932
0.7358,0.1892,0.0862,0.8731,0.4987,0.0955,0.0493,0.0926,0.2187
0.9778,0.8665,0.8251,0.984,0.6372,0.8102,0.2147,0.3551,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0065,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8913,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.7894,0.2648,0.1989,0.7744,0.5,0.0902,0.0493,0.1086,0.2345
0.8756,0.4718,0.3238,0.9306,0.5194,0.6902,0.1989,0.3114,0.4932
0.9187,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7624,0.1536,0.0862,0.7563,0.4633,0.0955,0.0501,0.0088,0.1536
0.8345,0.3972,0.2906,0.8731,0.5083,0.6799,0.1989,0.3114,0.4878
0.9778,0.8665,0.8251,0.984,0.6372,0.8102,0.2147,0.3551,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0065,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8913,0.3158,0.2906,0.8731,0.5083,0.6799,0.1989,0.3114,0.4878
